problem,expected_answer,gpt4_answer,is_correct
"Question: What is forty thousand, two hundred and fifty-six plus fifty-nine thousand, four hundred and ninety?
Answer:",99746,"99,746",False
"Question: What is thirty-three thousand, seven hundred and thirteen plus twenty-six thousand, eight hundred and seventy-five?
Answer:",60588,"60,588",False
"Question: What is eighty-six thousand, nine hundred and sixty-eight plus thirty-seven thousand, eight hundred and seventy-three?
Answer:",124841,"124,841",False
"Question: What is forty-six thousand, one hundred and sixty-eight plus ninety-two thousand, five hundred and eighty-eight?
Answer:",138756,"138,756",False
"Question: What is thirty-four thousand, three hundred and twenty plus seventy-four thousand, four hundred and thirty-seven?
Answer:",108757,"108,757",False
"Question: What is one hundred and thirty-two plus seventy-nine thousand, seven hundred and seventy-eight?
Answer:",79910,"79,910",False
"Question: What is seventy-six thousand and sixty-five plus fifty-five thousand, eight hundred and twenty-two?
Answer:",131887,"131,887",False
"Question: What is thirty-four thousand, one hundred and twenty-seven plus sixty-three thousand, six hundred and eighty-nine?
Answer:",97816,"97,816",False
"Question: What is eighty-five thousand and eighty-one plus six thousand, nine hundred and ninety-four?
Answer:",92075,"91,075",False
"Question: What is sixty-eight thousand, four hundred and four plus forty-five thousand, four hundred and twenty?
Answer:",113824,"113,824",False
"Question: What is eighty-nine thousand, eight hundred and eleven plus seventy thousand, two hundred and eighty-two?
Answer:",160093,"160,093",False
"Question: What is forty-nine thousand, six hundred and seventy-seven plus forty-four thousand, four hundred and forty-six?
Answer:",94123,"94,123",False
"Question: What is twenty-six thousand, seven hundred and three plus seventy-six thousand, six hundred and thirty-five?
Answer:",103338,"103,338",False
"Question: What is twenty thousand, four hundred and thirty-seven plus thirteen thousand and ninety-nine?
Answer:",33536,"33,536",False
"Question: What is forty-seven thousand, three hundred and nine plus sixty thousand, five hundred and forty-two?
Answer:",107851,"107,851",False
"Question: What is forty-three thousand, seven hundred and ninety-six plus ninety-seven thousand, three hundred and eighty-one?
Answer:",141177,"141,177",False
"Question: What is seventy-eight thousand, two hundred and thirty-one plus seventy-five thousand, seven hundred and eighty-two?
Answer:",154013,"153,013",False
"Question: What is thirty-eight thousand, three hundred and four plus nine thousand, one hundred and seventy-three?
Answer:",47477,"47,477",False
"Question: What is eighty-nine thousand, five hundred and fifty-six plus fifty-two thousand, four hundred and fifty-six?
Answer:",142012,"142,012",False
"Question: What is fifty thousand, three hundred and twenty-seven plus three hundred and seventy?
Answer:",50697,50697,True
"Question: What is ninety-two thousand, six hundred and five plus seven thousand, eight hundred and twenty-four?
Answer:",100429,"100,429",False
"Question: What is one thousand, five hundred and ninety plus forty-nine thousand, six hundred and sixty-nine?
Answer:",51259,"51,259",False
"Question: What is sixty-three thousand, three hundred and eighty plus two thousand, three hundred and eighty-one?
Answer:",65761,"65,761",False
"Question: What is seventy-eight thousand, six hundred and thirty-three plus thirty-nine thousand and ninety?
Answer:",117723,"117,723",False
"Question: What is seventy-six thousand, five hundred and fifty plus fourteen thousand, two hundred and ninety-eight?
Answer:",90848,"90,848",False
"Question: What is twenty-seven thousand, eight hundred and fifty-eight plus five thousand, four hundred and ninety-four?
Answer:",33352,"33,352",False
"Question: What is ten thousand, three hundred and seventy-four plus fifty-seven thousand, four hundred and twenty-one?
Answer:",67795,"67,795",False
"Question: What is two thousand, three hundred and five plus thirty-seven thousand, eight hundred and nine?
Answer:",40114,"40,114",False
"Question: What is thirty-eight thousand, three hundred and thirty-four plus forty-six thousand, three hundred and fifty-five?
Answer:",84689,"84,689",False
"Question: What is fifty-six thousand, seven hundred and seventy-seven plus forty-five thousand, four hundred and eight?
Answer:",102185,"102,185",False
"Question: What is two thousand, one hundred and thirty-five plus twenty-one thousand, five hundred and twenty-eight?
Answer:",23663,"23,663",False
"Question: What is forty-eight thousand, one hundred and forty-one plus fifty-three thousand, six hundred and eighteen?
Answer:",101759,"101,759",False
"Question: What is eleven thousand, five hundred and ninety-two plus fifty-eight thousand, eight hundred and fifteen?
Answer:",70407,"70,407",False
"Question: What is sixty-eight thousand, one hundred and nineteen plus seventy-eight thousand, seven hundred?
Answer:",146819,"146,819",False
"Question: What is sixty-six thousand, nine hundred and forty plus sixty-three thousand, three hundred and twenty-six?
Answer:",130266,"130,266",False
"Question: What is four thousand, two hundred and forty-eight plus thirty-eight thousand, nine hundred and fifty?
Answer:",43198,"43,198",False
"Question: What is forty-seven thousand and fifty-six plus fifty-two thousand, four hundred and eighty?
Answer:",99536,"99,536",False
"Question: What is thirty-one thousand, four hundred and eighty-five plus nineteen thousand and forty-five?
Answer:",50530,"50,530",False
"Question: What is forty-three thousand, five hundred and eighty-four plus twenty-seven thousand, eight hundred and sixty-three?
Answer:",71447,"71,447",False
"Question: What is six thousand, four hundred and sixty-four plus seventy-four thousand, two hundred and thirty-nine?
Answer:",80703,"80,703",False
"Question: What is sixty-eight thousand, four hundred and sixty-one plus sixteen thousand, three hundred and twenty-three?
Answer:",84784,"84,784",False
"Question: What is seventy-six thousand, nine hundred and seventy-two plus eighty-eight thousand, two hundred and fifty-nine?
Answer:",165231,"165,231",False
"Question: What is twelve thousand, nine hundred and eleven plus ninety-three thousand, two hundred and forty-three?
Answer:",106154,"106,154",False
"Question: What is six thousand, six hundred and forty plus eighteen thousand, two hundred and seventy-eight?
Answer:",24918,"24,918",False
"Question: What is twenty-six thousand, six hundred and thirty-four plus forty-one thousand, one hundred and four?
Answer:",67738,"67,738",False
"Question: What is one thousand, eight hundred and eighty plus twenty thousand and fifty-nine?
Answer:",21939,"21,939",False
"Question: What is fifty-six thousand, four hundred and ninety-nine plus eighty-four thousand, eight hundred and eighty?
Answer:",141379,141379,True
"Question: What is twelve thousand and twelve plus twenty-eight thousand and ninety-one?
Answer:",40103,"40,103",False
"Question: What is seventy-four thousand, three hundred and eighty-seven plus twenty-two thousand, one hundred and ninety-eight?
Answer:",96585,"96,585",False
"Question: What is seventy-one thousand, four hundred and fifty-seven plus sixty-three thousand, four hundred and forty-seven?
Answer:",134904,"134,904",False
"Question: What is forty-six thousand, nine hundred and seventy-two plus ninety-two thousand, three hundred and eleven?
Answer:",139283,"139,283",False
"Question: What is one thousand, five hundred and eighty-eight plus seventy-two thousand, six hundred and seventy-nine?
Answer:",74267,"74,267",False
"Question: What is ninety-eight thousand, eight hundred and forty plus seventeen thousand, nine hundred and thirty-nine?
Answer:",116779,"116,779",False
"Question: What is fifty-two thousand, seven hundred and eighty-three plus forty-eight thousand, three hundred and thirty-eight?
Answer:",101121,"101,121",False
"Question: What is ninety-two thousand, one hundred and fifteen plus thirty-four thousand, five hundred and eighty-eight?
Answer:",126703,"126,703",False
"Question: What is forty-one thousand, one hundred and ninety-eight plus ninety-four thousand, nine hundred and seventy-nine?
Answer:",136177,136177,True
"Question: What is thirty thousand, eight hundred and forty-nine plus eighty-nine thousand, five hundred and four?
Answer:",120353,"120,353",False
"Question: What is forty-three thousand, three hundred and thirty-nine plus fourteen thousand, two hundred and seventy-six?
Answer:",57615,"57,615",False
"Question: What is one thousand, nine hundred and forty-four plus eighty-three thousand and eighty-six?
Answer:",85030,"85,030",False
"Question: What is thirty-five thousand, four hundred and forty-five plus nineteen thousand, three hundred and thirty-six?
Answer:",54781,"54,781",False
"Question: What is three thousand, two hundred and two plus forty-four thousand, three hundred and sixty-eight?
Answer:",47570,"47,570",False
"Question: What is thirty-one thousand, three hundred and forty-six plus five thousand, one hundred and forty-seven?
Answer:",36493,"36,493",False
"Question: What is seventy thousand, two hundred and fifty-two plus nine thousand, two hundred and eighty-eight?
Answer:",79540,"79,540",False
"Question: What is seventeen thousand, nine hundred and thirty-four plus forty-three thousand, five hundred and twenty-three?
Answer:",61457,"Sixty-one thousand, four hundred and fifty-seven.",False
"Question: What is twenty-six thousand, seven hundred and nine plus sixty-seven thousand, nine hundred and ninety-two?
Answer:",94701,"94,701",False
"Question: What is seventy-nine thousand, one hundred and ten plus forty-seven thousand, three hundred and forty-six?
Answer:",126456,"126,456",False
"Question: What is thirty-four thousand, nine hundred and thirty-six plus thirty-seven thousand, seven hundred and four?
Answer:",72640,"72,640",False
"Question: What is thirty-four thousand, seven hundred and twenty plus nineteen thousand, eight hundred and ninety-three?
Answer:",54613,"54,613",False
"Question: What is fourteen thousand, seven hundred and thirty-six plus eighty-eight thousand, five hundred and forty-five?
Answer:",103281,"103,281",False
"Question: What is thirteen thousand and seventy-four plus twenty-three thousand, four hundred and fifty-three?
Answer:",36527,"36,527",False
"Question: What is seventy thousand and eighty-two plus twenty-one thousand, four hundred and seventy-nine?
Answer:",91561,"91,561",False
"Question: What is seventy-one thousand, one hundred and sixty-four plus fourteen thousand, two hundred and eighty?
Answer:",85444,"85,444",False
"Question: What is sixty-four thousand, seven hundred and nine plus twenty-six thousand, two hundred and twenty-five?
Answer:",90934,"90,934",False
"Question: What is seventy-seven thousand, nine hundred and seven plus ninety-one thousand, five hundred and sixteen?
Answer:",169423,"169,423",False
"Question: What is forty-one thousand, three hundred and thirty-five plus fifty-one thousand, two hundred and nineteen?
Answer:",92554,"92,554",False
"Question: What is thirty-three thousand, nine hundred and eighty-four plus fourteen thousand and ninety-nine?
Answer:",48083,"48,083",False
"Question: What is forty-six thousand, eight hundred and eighty-nine plus thirty-three thousand, eight hundred and eighteen?
Answer:",80707,"80,707",False
"Question: What is fifty-one thousand, five hundred and twenty-four plus sixty-six thousand, six hundred and seventy-eight?
Answer:",118202,"118,202",False
"Question: What is nineteen thousand, five hundred and two plus seventy-nine thousand, three hundred and ninety?
Answer:",98892,"98,892",False
"Question: What is twenty-nine thousand and eighty-seven plus ninety-seven thousand, seven hundred and eight?
Answer:",126795,126795,True
"Question: What is sixty-two thousand, two hundred and eight plus sixty-one thousand, one hundred and seventy-three?
Answer:",123381,"123,381",False
"Question: What is sixty-eight thousand, four hundred and thirty-seven plus fourteen thousand, eight hundred and sixty-six?
Answer:",83303,"83,303",False
"Question: What is forty-three thousand, two hundred and eighty plus forty-four thousand, three hundred and fifty-six?
Answer:",87636,"87,636",False
"Question: What is five thousand, seven hundred and thirteen plus ninety-six thousand, three hundred and forty?
Answer:",102053,"102,053",False
"Question: What is twenty-eight thousand, four hundred and fifty-nine plus sixteen thousand, nine hundred and twenty-three?
Answer:",45382,"45,382",False
"Question: What is eighty-eight thousand, five hundred and fifty plus ninety-nine thousand, one hundred and twenty-eight?
Answer:",187678,"187,678",False
"Question: What is thirty-five thousand, two hundred and ninety-one plus twenty-four thousand, two hundred and thirty-three?
Answer:",59524,"59,524",False
"Question: What is thirty-eight thousand, one hundred and fourteen plus eighty-four thousand, six hundred and sixty-three?
Answer:",122777,"122,777",False
"Question: What is forty-seven thousand, one hundred plus fifty-two thousand, six hundred and eighty-seven?
Answer:",99787,"99,787",False
"Question: What is seventy-six thousand, one hundred and ten plus ninety-four thousand, five hundred and forty-nine?
Answer:",170659,"170,659",False
"Question: What is thirty-nine thousand, nine hundred and nine plus ninety-eight thousand and seventy-nine?
Answer:",137988,"137,988",False
"Question: What is forty-five thousand, three hundred and seventy-one plus forty-four thousand, one hundred and thirty-seven?
Answer:",89508,"89,508",False
"Question: What is fifty-seven thousand, five hundred and eighty plus twenty-nine thousand, eight hundred and twelve?
Answer:",87392,"87,392",False
"Question: What is eighty-five thousand and twenty-eight plus ninety-three thousand, three hundred and sixty-nine?
Answer:",178397,"178,397",False
"Question: What is fifty-one thousand, nine hundred and sixty-five plus eight thousand, two hundred and ninety?
Answer:",60255,"60,255",False
"Question: What is forty-nine thousand and seventy-one plus thirteen thousand, one hundred and eight?
Answer:",62179,"62,179",False
"Question: What is sixteen thousand, nine hundred and twenty plus sixteen thousand, five hundred and thirty-four?
Answer:",33454,"33,454",False
"Question: What is thirty-nine thousand, five hundred and twenty-two plus eighty-two thousand, two hundred and fifty-three?
Answer:",121775,"121,775",False
"Question: What is fifty-two thousand and four plus sixty-one thousand, one hundred and seventy-eight?
Answer:",113182,"113,182",False
"Question: What is twelve thousand, six hundred and sixty-three plus sixty-one thousand and thirteen?
Answer:",73676,"73,676",False
"Question: What is sixty-nine thousand, four hundred and fifty-seven plus thirty-six thousand, two hundred and twenty-one?
Answer:",105678,"105,678",False
"Question: What is fifty-seven thousand, six hundred and twenty-eight plus fifteen thousand, five hundred and ninety-seven?
Answer:",73225,"73,225",False
"Question: What is thirty-eight thousand, nine hundred and thirty-seven plus sixty thousand, nine hundred and thirty-one?
Answer:",99868,"99,868",False
"Question: What is forty-nine thousand and eighty-eight plus thirty-seven thousand and six?
Answer:",86094,"86,094",False
"Question: What is ninety-two thousand, six hundred and twenty-nine plus twenty-eight thousand, four hundred and thirty-one?
Answer:",121060,"121,060",False
"Question: What is twenty-nine thousand, seven hundred and fifty-seven plus twenty thousand and fifty-three?
Answer:",49810,"49,810",False
"Question: What is ninety thousand, nine hundred and twelve plus thirty-six thousand, eight hundred and twenty-four?
Answer:",127736,"126,736",False
"Question: What is twenty-seven thousand, three hundred and six plus fifty-four thousand, five hundred and sixty?
Answer:",81866,"81,866",False
"Question: What is seventy-four thousand, four hundred and thirty-one plus sixty thousand, one hundred and sixteen?
Answer:",134547,"134,547",False
"Question: What is eighty-five thousand, eight hundred and seventy-six plus seven thousand, eight hundred and eleven?
Answer:",93687,"93,687",False
"Question: What is thirty-five thousand, five hundred and eight plus five thousand, two hundred and fifty-seven?
Answer:",40765,"40,765",False
"Question: What is seven thousand and twenty-six plus eight thousand, seven hundred and fifty-seven?
Answer:",15783,"15,783",False
"Question: What is seventy-seven thousand, seven hundred and seventy-three plus sixty-five thousand, nine hundred and ninety-three?
Answer:",143766,"143,766",False
"Question: What is sixty-four thousand, four hundred and seventy-two plus forty-five thousand, two hundred and eighty-one?
Answer:",109753,"109,753",False
"Question: What is ninety-nine thousand, nine hundred and twenty-three plus twenty-six thousand, six hundred and thirty-three?
Answer:",126556,"126,556",False
"Question: What is eighty-two thousand and five plus thirty-one thousand, four hundred and sixty-eight?
Answer:",113473,"113,473",False
"Question: What is eighty-three thousand, three hundred and forty-eight plus seventy-six thousand, seven hundred and thirty-two?
Answer:",160080,"160,080",False
"Question: What is fifty thousand, one hundred and seventy-seven plus seventy-seven thousand, one hundred and fifty-three?
Answer:",127330,"127,330",False
"Question: What is eighty-two thousand, one hundred and eighty-three plus eighty-seven thousand, five hundred and seventy?
Answer:",169753,"169,753",False
"Question: What is eighty-three thousand, six hundred and seventy-six plus twenty-nine thousand, five hundred and thirty-eight?
Answer:",113214,"113,214",False
"Question: What is forty-nine thousand, eight hundred and eighty-nine plus eighteen thousand, six hundred and seventy-four?
Answer:",68563,"68,563",False
"Question: What is seventy thousand and twenty-nine plus forty-four thousand, nine hundred and forty-six?
Answer:",114975,"114,975",False
"Question: What is thirty-five thousand and twenty-six plus seventy-six thousand, seven hundred and three?
Answer:",111729,"111,729",False
"Question: What is twenty-four thousand, seven hundred and sixty-five plus sixty-six thousand, one hundred and fifty-seven?
Answer:",90922,"90,922",False
"Question: What is forty-two thousand, three hundred and seventeen plus ninety-five thousand, two hundred and sixty-one?
Answer:",137578,"137,578",False
"Question: What is thirty-six thousand, seven hundred and ten plus thirty-three thousand, six hundred and forty-eight?
Answer:",70358,"70,358",False
"Question: What is fourteen thousand, six hundred and ninety-five plus one thousand, seven hundred and eighty-nine?
Answer:",16484,"16,484",False
"Question: What is twenty-five thousand, three hundred and nineteen plus sixty-two thousand, six hundred and fifty-five?
Answer:",87974,"87,974",False
"Question: What is twenty-one thousand and sixty plus twenty-nine thousand, seven hundred and fourteen?
Answer:",50774,"50,774",False
"Question: What is thirteen thousand, six hundred and forty-two plus twenty-nine thousand, four hundred and thirty-two?
Answer:",43074,"42,974",False
"Question: What is seventy-four thousand, three hundred and thirteen plus sixty-nine thousand, two hundred and eighty-seven?
Answer:",143600,"143,600",False
"Question: What is ninety-three thousand, six hundred and five plus thirty-nine thousand, seven hundred and thirty?
Answer:",133335,"133,335",False
"Question: What is ninety-two thousand, seven hundred and eighty-one plus seventy-seven thousand, three hundred and ninety?
Answer:",170171,"170,171",False
"Question: What is five thousand, three hundred and five plus fifty-nine thousand, four hundred and sixty-eight?
Answer:",64773,"64,773",False
"Question: What is ninety-one thousand, nine hundred and forty-two plus fourteen thousand, seven hundred and forty-one?
Answer:",106683,"106,683",False
"Question: What is sixty-four thousand, four hundred and thirty-six plus twenty-one thousand, three hundred and ninety-eight?
Answer:",85834,"Eighty-five thousand, eight hundred and thirty-four.",False
"Question: What is sixty thousand, eight hundred and twenty-eight plus sixty thousand, seven hundred and thirty-one?
Answer:",121559,"121,559",False
"Question: What is twelve thousand, three hundred and seventy-one plus ninety-five thousand, five hundred and sixty-two?
Answer:",107933,"107,933",False
"Question: What is twenty-nine thousand, nine hundred and three plus eighty-nine thousand and thirteen?
Answer:",118916,"118,916",False
"Question: What is ninety-five thousand and sixty-two plus twenty-four thousand, eight hundred and three?
Answer:",119865,"119,865",False
"Question: What is forty-four thousand and two plus fifty-nine thousand, five hundred and eighty-six?
Answer:",103588,"103,588",False
"Question: What is ninety-eight thousand, six hundred and seventy plus seventy-one thousand, seven hundred and five?
Answer:",170375,"170,375",False
"Question: What is thirteen thousand, five hundred and twenty-two plus sixty-two thousand, two hundred and thirty-five?
Answer:",75757,"Seventy-five thousand, seven hundred and fifty-seven",False
"Question: What is forty-nine thousand, two hundred and seventy-five plus twenty-two thousand, six hundred and sixty-five?
Answer:",71940,"71,940",False
"Question: What is thirteen thousand, seven hundred and seventy-two plus twenty-eight thousand, eight hundred and ninety-nine?
Answer:",42671,"41,671",False
"Question: What is forty-eight thousand, seven hundred and thirty-seven plus seventy-three thousand, five hundred and ninety-three?
Answer:",122330,"122,330",False
"Question: What is ninety-four thousand, four hundred and forty-nine plus forty-six thousand, eight hundred and twenty-two?
Answer:",141271,"141,271",False
"Question: What is seventy-eight thousand, nine hundred and seventy-three plus eighteen thousand, five hundred and seventy-six?
Answer:",97549,"97,549",False
"Question: What is eighty-three thousand and nine plus forty-nine thousand, nine hundred and eighteen?
Answer:",132927,"132,927",False
"Question: What is eighty-six thousand, eight hundred and thirty-two plus sixty-nine thousand, eight hundred and forty-seven?
Answer:",156679,"156,679",False
"Question: What is eighty-six thousand, nine hundred and ninety-one plus three thousand, five hundred and ninety-four?
Answer:",90585,"90,585",False
"Question: What is ninety-four thousand, eight hundred and one plus eleven thousand, five hundred and fifty-six?
Answer:",106357,"106,357",False
"Question: What is eighteen thousand, seven hundred and eighty-six plus ninety-six thousand, seven hundred and fifty-six?
Answer:",115542,"115,542",False
"Question: What is eighty-eight thousand, nine hundred and nineteen plus ninety-eight thousand and thirty-two?
Answer:",186951,"186,951",False
"Question: What is seven thousand, seven hundred and sixty-four plus eighty-nine thousand, eight hundred and twenty-eight?
Answer:",97592,"97,592",False
"Question: What is fifteen thousand, one hundred and fifty-nine plus seventy-three thousand and twenty-two?
Answer:",88181,"88,181",False
"Question: What is ten thousand, eight hundred and sixty-four plus sixty-eight thousand, nine hundred and eighteen?
Answer:",79782,"79,782",False
"Question: What is four thousand, four hundred and twenty-one plus thirty-nine thousand, eight hundred and twenty-five?
Answer:",44246,"44,246",False
"Question: What is fourteen thousand, eight hundred and sixty-four plus twelve?
Answer:",14876,"Fourteen thousand, eight hundred and seventy-six",False
"Question: What is seventy-one thousand, two hundred and thirty-seven plus eighty-nine thousand and thirty-six?
Answer:",160273,"160,273",False
"Question: What is forty-three thousand, five hundred and fifty-six plus sixty-four thousand, three hundred and ninety-six?
Answer:",107952,"107,952",False
"Question: What is eighty-three thousand, five hundred and forty-nine plus seven thousand and thirty-three?
Answer:",90582,"90,582",False
"Question: What is forty-five thousand, five hundred and ninety plus twenty-six thousand, two hundred and seventy?
Answer:",71860,"71,860",False
"Question: What is eighty-two thousand, seven hundred and three plus ninety-three thousand, two hundred and fifty-one?
Answer:",175954,"175,954",False
"Question: What is thirty-one thousand, two hundred and fifty-two plus thirty-four thousand, eight hundred and twenty-two?
Answer:",66074,"66,074",False
"Question: What is ninety-seven thousand, nine hundred and forty-nine plus fifty-one thousand, four hundred and thirty-four?
Answer:",149383,"149,383",False
"Question: What is sixty-four thousand, seven hundred and fifty-six plus thirty-two thousand, six hundred and four?
Answer:",97360,"97,360",False
"Question: What is ninety-six thousand, nine hundred and twelve plus sixty-three thousand, seven hundred and seventy-four?
Answer:",160686,"160,686",False
"Question: What is seventy-six thousand, eight hundred and eighty-three plus twenty-five thousand and eight?
Answer:",101891,101891,True
"Question: What is forty-two thousand, nine hundred and sixty-eight plus forty-three thousand, six hundred and sixty?
Answer:",86628,"86,628",False
"Question: What is seventy-one thousand, six hundred and twenty-six plus sixty-nine thousand and eighty-three?
Answer:",140709,140709,True
"Question: What is thirty-two thousand, six hundred and forty-three plus twenty-five thousand, nine hundred and thirteen?
Answer:",58556,"58,556",False
"Question: What is sixty-three thousand, seven hundred and forty-eight plus ninety-three thousand, seven hundred and sixteen?
Answer:",157464,"157,464",False
"Question: What is thirty-seven thousand, nine hundred and three plus sixty-eight thousand, nine hundred and sixty-two?
Answer:",106865,"106,865",False
"Question: What is eighty-three thousand, nine hundred and seventy-three plus forty-six thousand, six hundred and sixty-nine?
Answer:",130642,"130,642",False
"Question: What is forty-five thousand, two hundred and fifty-nine plus seventy-two thousand, three hundred and seventy-eight?
Answer:",117637,"117,637",False
"Question: What is forty-one thousand, nine hundred and ninety-one plus seventy-five thousand, one hundred and thirty-four?
Answer:",117125,"117,125",False
"Question: What is seventy-two thousand, nine hundred and eighty-nine plus eighty-eight thousand, two hundred and forty?
Answer:",161229,"161,229",False
"Question: What is eighty-four thousand, eight hundred and six plus eighty-two thousand, six hundred and seventy-five?
Answer:",167481,"167,481",False
